Date,Video Title,Timestamp,Direct YouTube Link,Question,Answer
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",23:07,https://youtu.be/kRl3qsZd_Gc?t=1387,"Yesterday, I heard in a clip about Prime Minister Narendra Modi. An astrologer concluded that Modi ji has a resolution to connect Kailash Mansarovar from China and also to free Tibet. After that, he will take sannyasa (renunciation). Is there anything written about this in the Malika, Pandit ji?","Look, son. About this... this is a very big topic. What can I say? I don't have an answer that matches the scale of your question."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",25:09,https://youtu.be/kRl3qsZd_Gc?t=1509,"Pandit ji, this incident of milk-like sap coming from neem trees, I think a similar incident happened in the 1990s, and also in 2005, and again two or three years ago. So, a long period of at least 20 years has passed. The signs that are visible now might just pass by in the next 25, 30, or 40 years, and perhaps nothing will happen in the near future. These extraordinary signs have been appearing before, but their effect is not visible. This depends on God. What are your thoughts on this?","Wait for the time, son. From 2019 to '20, '21, '22, and what time will come in '23, you will tell me then. And what will come after that, you will tell me. And whether I will be worthy to speak in '25, I don't know. Jai Jalaram ji."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",27:23,https://youtu.be/kRl3qsZd_Gc?t=1643,"Father, my question was, the Lord who has taken incarnation, by what name do his parents call him?","Parents, out of their devotion, keep many names. Just like you keep so many names for your child in your family, it goes on like that. Mother, this is a separate matter, I cannot go into much detail about it. But I will say this much: every child is a matter of affection and purity for their parents. And accordingly, the Lord's connection with them is based on their feelings."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",28:15,https://youtu.be/kRl3qsZd_Gc?t=1695,"Pandit ji, Lord Vishnu has had 10 avatars. Among them, the avatar of Krishna ji is worshipped in almost every home in his childhood form as Laddu Gopal. He is worshipped in other forms too, but many people worship him with great love, like a child. What is the secret or power behind this? Is there a story behind it?","Look, Lord Sri Krishna's childhood 'leelas' (divine plays) took place in Sri Vrindavan, Govardhan, and Mathura. In other states like Odisha, Lord Krishna is worshipped, and Laddu Gopal is also worshipped. This tradition continues because everyone considers the Lord as a 'Lalla' (little boy) in Vrindavan, Mathura, and North India. Accordingly, the worship of Bal Govind (child Govind) is in everyone's heart as the Lord's child form. So, all devotees worship him in this form. In Odisha, the grand form of Lord Krishna, Dwarkadhish, is worshipped. In some places, the complete 'Purusha' (cosmic man) form of Lord Krishna is worshipped. It continues in this manner."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",30:43,https://youtu.be/kRl3qsZd_Gc?t=1843,"Sir, if our Lord appears, will we get to see the Kalki avatar?","The Malika was created to establish a connection with the Lord. If the Malika didn't exist, how would you all know? All the storytellers say that Kali Yuga has not ended; they hold on to the 432,000 years figure. But that Kali Yuga has ended, Satya Yuga is about to begin, and the time for establishing Dharma is ongoing—no one has told you this. Most people still don't understand. So, it is the Malika that explains how devotees can get salvation and how they can come to the Lord's refuge. And the most important thing is, those devotees who listen to the Malika will get to see the Lord. And those same devotees will become the seeds for the age of truth (Satya Yuga)."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",31:48,https://youtu.be/kRl3qsZd_Gc?t=1908,"So, we will meet him?","Do it, and when the time comes for you to propagate Dharma, everything will be fine."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",32:12,https://youtu.be/kRl3qsZd_Gc?t=1932,"Jai Shri Madhav, Pitaji. It would be a great blessing for the devotees if we could hear the glory of Madhav's name described in your own words.","For the people, for the devotees, talk to me separately, and I will tell you everything. Stay in touch; the satsang happens."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",32:58,https://youtu.be/kRl3qsZd_Gc?t=1978,Pranam. The Malika says he will be revealed... will he be revealed in 2025?,"The Malika says, 'He will operate in secret and will not give his sign.' It is written, 'He will be revealed from secrecy.' The Lord will be revealed from secrecy, but by saying so, not everyone will know, and not everyone will believe. It is further written, 'The devotee will recognize him from past experiences.' This means the devotees who have been the Lord's devotees in every age, they will know. It is written in the Srimad Bhagavatam that Lord Kalki will incarnate. Those who read the Bhagavatam know this. It also says when sin increases in the world, Lord Kalki will descend on Earth. This is written in the scriptures, and devotees follow it and know that the Lord's incarnation will surely happen. But they didn't know when. Now, the Malika has come, and you have found its path, so you have come to know that at this time these signs will appear, and after the period of Kali Yuga is over, the Lord will incarnate. This is only for the devotees. Other people will not be able to know that the Lord has incarnated. The Lord's publicity will not happen on any media channel. Even upon seeing him, people will be misled. But the establishment of Dharma will move forward. The devotees will know, 'This is my Lord.' Only the devotees will know; other people will not. There will be no publicity on any media or social media. It will happen only through the Malika. Jai Jagannath."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",35:44,https://youtu.be/kRl3qsZd_Gc?t=2144,"Pandit ji, how will the devotees be tested beforehand?","The test for devotees... the current pandemic is one way. Also, the gods and goddesses will first test the devotees in their dreams, going to every house. Later, after 80% of the people have perished, the Ganas (attendants of Shiva) will come in the form of the dead and test the devotees. The devotees' test will happen in three or four such stages. But the people who, as I say, 1) read the Srimad Bhagavatam, 2) perform Trisandhya (prayers at three junctures of the day), and 3) chant the name of Madhav... those who have complete faith in Madhav, who recite the 16-name, 10-avatar Durga-Madhav stuti, they will have no problem, no trouble. I say this with conviction. This is their test."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",37:11,https://youtu.be/kRl3qsZd_Gc?t=2231,"My friend had asked a question: the idol of Banke Bihari ji, we keep it covered with a cloth. Can you tell us something about this?","Who is the greatest wealth in the world? Some think it is money. Some consider their spouse as their wealth. And some devotees consider their Lord as the greatest wealth. A devotee's characteristic is the fear that 'my Lord might catch the evil eye.' So this tradition continues in Vrindavan. Mother Yashoda used to put a black dot (kaala teeka) on the Lord so he wouldn't catch the evil eye. She used to do many such things while worshipping, perform rituals, and give charity. This tradition of Vrindavan continues in this way. Jai Jagannath."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",38:25,https://youtu.be/kRl3qsZd_Gc?t=2305,"My question is, as you said, people will find protection and salvation only through the name of Madhav. So, those people in today's age whose connection is with Lord Krishna through the name of Banke Bihari, who worship Lord Krishna and their heart is connected to him, will they now have to use the name Madhav? Or can their test be passed with the name of Lord Krishna?","A very good question. It is written about this in the Gita Govinda. Chaitanya Mahaprabhu has also written about it. When Mother Radha Rani first met Lord Krishna under the Tamal tree, she called him by the name 'Madhav'. So, Lord Krishna is Madhav. The name itself is Madhav. And when we go from Kali Yuga to Ananta Yuga, the name of the one who will come as Kalki is Madhav. That is why, when Ram came, if we were to call Lord Ram 'Vishnu, Vishnu', would he like it, as he came in a human body? This is our narrow-mindedness. Because Lord Krishna, Ram, Madhav, Govind are all one and the same. But the Lord has said that this name will grant salvation. The name of Ram was for Treta Yuga, Krishna for Dvapara, and now people will be saved by the name of Madhav. So don't forget this."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",42:23,https://youtu.be/kRl3qsZd_Gc?t=2543,"In our country, India, will Modi ji hand over the throne to Lord Kalki in a military capacity?","It is written about this in the Srimad Bhagavatam. What is written? That on the throne of Hastinapura, the Somavanshi king Maru will offer the throne to Lord Kalki. And Devapi will be seated in Ayodhya. This is written in the Srimad Bhagavatam. Lord Kalki will rule over the entire universe—America, England, France, Japan, all countries. India is a small matter, son. The entire universe will be under the authority of one, and that will be under the control of Lord Kalki, by his will. Jai Jagannath."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",44:09,https://youtu.be/kRl3qsZd_Gc?t=2649,"Jai Shri Madhav, Pandit ji. My question is, my mother had a dream that the establishment of Dharma will be a little late. And she had another dream where she saw a frightening form of Lord Kalki. Are these two things true?","It's not that there is no time. All the storytellers say 432,000 years; that has come in their dream. If you are a devotee of the Lord, then reform yourself. It's not about being late by a year or two. The time is near. The establishment of Dharma is ongoing, son. Understand this through the Malika and work for the establishment of Dharma in connection with the Lord. This is our greatest duty."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",45:08,https://youtu.be/kRl3qsZd_Gc?t=2708,"This situation that is going on [between Ukraine and Russia], is it a sign of a world war?","You did well to ask. The tension that is rising between Ukraine and Russia, and the threats from European countries, this is preparation for a future world war. When the war between India and Pakistan happens, the European countries will oppose India, and Russia will help India. The anger that is coming out now will be reflected in the India-Pakistan war. That's why this equation is forming. The real battle will be the triangular war between India, Pakistan, and China. 13 Muslim countries will attack India, and European countries will also help them. So, what is happening now is the formation of that equation. But what do we have to do with it? The sinners are destined for destruction. It's been two years of the pandemic, people are dying daily, but they haven't stopped sinning. So, the destruction of sinners needs a medium. There is no problem for you all. It is the job of devotees like you to bring Dharma. If there is no medium, no war, how will the sinners be destroyed? This is one of the many mediums for the establishment of Dharma. The current Ukraine problem will escalate a bit, but it will create a foundation for the future. When the India-Pakistan war happens, all these European countries will take out their anger on us. Jai Jagannath."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",48:29,https://youtu.be/kRl3qsZd_Gc?t=2909,"Pandit ji, why is there a difference between the Kalki Purana and the Bhavishya Malika? Why do their accounts differ?","The Vishnu Purana is the first Purana. After that came other Puranas. The most sacred scripture is the Srimad Bhagavatam. What is written in it has been slightly altered in the Mahabharata because the Mahabharata was written after the Srimad Bhagavatam. And the Kalki Purana was written after the Mahabharata. And after the Kalki Purana, the great souls wrote the Malika. So, whatever corrections needed to be made, they were made by the Lord's decision. They made some corrections and wrote down everything that is necessary for the devotees in the Malika. Because this Malika was written in this age by the Lord's supreme friend, the great soul Achyutananda. Therefore, what is written in the Malika is what is going to happen. Whatever needed correction has been corrected and written."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",49:53,https://youtu.be/kRl3qsZd_Gc?t=2993,"Pandit ji, I have one more question. Whenever the Lord incarnates, he himself decides at that time what will happen next. So how can it be described beforehand in the Malika or any other scripture, what the Lord is going to do in the future?","Look, son. Before Lord Kapila Muni took his incarnation, his mother Devahuti was told by Kardama Rishi that the Lord would be born in her house. Before Lord Ram was born, the Ram avatar was described in the Srimad Bhagavatam. Before Lord Krishna was born, people were reading the Srimad Bhagavatam and knew he would be born. In the same way, the Malika also says that Lord Kalki will come, and Dharma will be established. The Bhagavatam also says that Lord Kalki will incarnate, save the devotees, riding on a horse and holding a sword, he will establish truth, dharma, and justice. It is written. The scriptures write about the future, the past, and what is to come. In every age, the scriptures have written about the avatar before their arrival, and devotees read it. This is how it works, son."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",52:00,https://youtu.be/kRl3qsZd_Gc?t=3120,Can we keep the Kalki Purana at home? Will there be any problem?,"There are many Sanatana Dharma missions in India and the world, but their stream is very different from our stream. Because I'll tell you, son, in Kali Yuga, people used to listen to stories. But in our stream of Sanatana Dharma, people will read the Bhagavatam, everyone will become a saint, a Brahmin. They will elevate their character and spiritual life with truth, peace, compassion, and forgiveness. They will do Trisandhya. This is not present in other religious propagations of the past. Because the path to Satya Yuga is not there. The path that will allow humanity to proceed is the one created by the Vishwa Sanatan Dharma Sangathan with the Lord's blessings. The stream of this organization is purely for the welfare of Satya Yuga. Other Sanatana Dharma organizations of the past do not have this. So think about why this is different."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",56:32,https://youtu.be/kRl3qsZd_Gc?t=3392,"Pandit ji, I had a question. Can you tell us, in the coming time, when will the Kalki avatar appear in our country, and when will we be free from all bondages and have Satya Yuga established here? Sometimes, it feels a bit scary. Will we be okay?","First, I want to say this: those who are in the stream, who observe the vows, who are in the path of purity, for them there is no problem. Second, everyone asks, 'When will Lord Kalki appear?' Is he a media channel? Is he a Prime Minister who will announce, 'I am God, come for my darshan'? In previous ages, a devotee had to do so much penance to see the Lord. Will the Lord so easily come and say, 'I am God, have my darshan'? If anyone sees God in a human body, they will attain liberation. That is why the Lord will remain hidden. The Malika says Lord Kalki will roam secretly like a thief throughout the universe, and no one will recognize him. Only pure devotees like you will know that he is the Lord. So, he will establish Dharma secretly, nobody will know, and he will not appear anywhere. It will never happen that he will appear, people will accept him, and everyone will attain liberation. The Lord will establish Dharma secretly. Devotees, wherever they are, will somehow get in touch with the Lord, or Lord Kalki will go and give them darshan. Jai Jagannath."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",59:22,https://youtu.be/kRl3qsZd_Gc?t=3562,"Does this mean that Lord Kalki will come for the sake of humanity, in human form?","In every age when Dharma has been established, the Lord has come in human form. Ram, Krishna, Chaitanya Mahaprabhu, Parashuram, Buddha avatar—all came in human form. Tulsidas ji wrote, 'Whenever there is a decline in Dharma, the Lord takes a human body.' When Lord Ram fought with Ravana, no kings helped him; he only had monkeys and bears. All the kings were just watching. When the Lord established Dharma by destroying Ravana, then all the kings of the universe came and fell at Ram's feet, asking for salvation. In every age, the Lord comes like this and establishes Dharma secretly. After Dharma is established, people are compelled to come to the Lord's refuge. And in this age, it will be the same."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",01:01:06,https://youtu.be/kRl3qsZd_Gc?t=3666,"In the Bhagavata Mahapurana, it is said that what is offered to God should not be consumed. But when we do puja, we consume the prasad. So should we not eat that either?","Look, in this age of Kali Yuga, the Lord's prasad is nectar for the devotees. Lord Krishna and Chaitanya Mahaprabhu distributed their prasad to all the devotees. The Lord does not consume it, he just looks at it. When his graceful glance falls upon it, it becomes nectar. It is sacred for the devotees. In the Jagannath temple, 56 types of bhog are offered to the Lord daily, and that bhog is eaten by lakhs of people. This tradition has been going on since Lord Brahma consecrated the temple. So, one has to understand the scriptures properly. I will explain it later. Jai Shri Madhav."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",01:03:52,https://youtu.be/kRl3qsZd_Gc?t=3832,"Ever since I have been connected with you and have been following the Malika a little, I feel I am a great sinner. But whenever I go for the darshan of Lord Shankar in the morning, I see a dead mouse being eaten by something. What does this mean? Also, please tell me a little about Mumbai and what its condition will be in the coming time.","Son, Mumbai's fortune was due to the grace of Mahalakshmi and Lord Ganesha. Now, Lord Ganesha and Mahalakshmi have changed their course for the establishment of Dharma. So, in the coming time, many problems and calamities are going to come to that place. There is no problem for the devotees, but it is the time for the destruction of sinners."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",01:04:54,https://youtu.be/kRl3qsZd_Gc?t=3894,"Pandit ji, I am from Bihar. Is something going to happen in Bihar in 2022? Please tell us a little about Bihar.","Some natural calamities will definitely happen, like earthquakes, floods, diseases, pandemics, everything. But the thing is, Bihar will be devastated by an earthquake. This is written in the Malika. Jai Shri Madhav."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",01:05:49,https://youtu.be/kRl3qsZd_Gc?t=3949,"The path shown by Thakur Anukulchandra, it seems to us that it leads towards the ocean of Malika and meets at the feet of the same Mahaprabhu. So, will the devotees who follow the path of Anukul Thakur also be saved? We are also connected to the Malika. Please tell us about Anukulchandra.","Remember, in the Malika, Mahapurush Achyutananda has written about Thakur Anukulchandra Baba. He has written very well about him. Because when the Malika was written, Thakur Anukul Baba was not yet born. The Malika was written before that, and it says, 'Leela Jaana Heba, Kirti Prakashiba, Anukula Naame...' meaning Thakur Anukul Baba will gather many, many devotees. He will spread the stream of sattva (purity). Devotees will do bhajan in his name and hold satsangs. This is what he has written."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",01:07:26,https://youtu.be/kRl3qsZd_Gc?t=4046,"In the stream of the Lord, is it necessary to surrender to Lord Kalki through the Malika?","At this very time, we have to understand the current time. The path he has shown, in India and in other countries, the light of sattva, this is a very great and sacred thing he has done. For this, you all are fortunate that you are already on this path."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",01:10:04,https://youtu.be/kRl3qsZd_Gc?t=4204,"I want to ask, as Arjuna said in the Gita, if someone cannot recite your Sahasranama (thousand names), what are the few chosen names they can chant to get the same fruit? For example, the Vishnu Sahasranama has 26 to 28 names. Can those who cannot read the Gita chant those?","Look, son, reading the Gita is one's own wish. But the Srimad Bhagavatam is the most sacred scripture for us. It is necessary to read it, otherwise, we will not be able to go to Satya Yuga. What Arjuna spoke about was for the Dvapara Yuga. Now, we are in the Sangam Yuga. So, according to this age, it is necessary for us to read the Srimad Bhagavatam. And not reading even one chapter is not good for us. Because in Satya Yuga, everyone will read the Bhagavatam. Whether they will read the Gita or not, I don't know. But they will definitely read the Srimad Bhagavatam. If they don't, they won't survive."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",01:11:24,https://youtu.be/kRl3qsZd_Gc?t=4284,"Father, as you said that a new sun will rise in Satya Yuga, does a new sun rise in every yuga?","Look... the situation is most extreme now, so there will be a lot of change. All the wrong things of Kali Yuga will be transformed. That is why this is happening at the end of the four yugas. In other ages, it did not happen like this."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",01:12:14,https://youtu.be/kRl3qsZd_Gc?t=4334,"Father, I always see an elephant. Whether I am just sitting, in a dream, or while doing puja. Sometimes it's Lord Ganesha. Why is this so?","It means some good news is about to come. Some kind of auspicious event will come into your family, into your life, in the coming time."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",01:12:49,https://youtu.be/kRl3qsZd_Gc?t=4369,"Father, today while I was reading the Bhagavad Gita, I saw a very strange tree with golden leaves, shining brightly. And a few days ago, while doing kirtan, I saw a Mahatma (great soul) with long matted hair, looking at me from the wall.","Look, at this time of the yuga's change, your eyes are seeing the light of the golden age to come. It seems to be the light of knowledge. Because this Kali Yuga is the age of iron. The coming age is the golden age. And those whom you see, they are sages giving you darshan. They have been given the responsibility in the establishment of Dharma to give darshan to devotees and guide them."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",01:14:05,https://youtu.be/kRl3qsZd_Gc?t=4445,"Yes, father. And one day, I saw five or seven sages in the sky, and they were all hurrying, as if competing to go forward, talking amongst themselves.",Lord Kalki has entrusted the Saptarishis (seven great sages) with the responsibility of saving the devotees. You are getting their darshan. Many devotees have already had their darshan. This is ongoing.
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",01:14:41,https://youtu.be/kRl3qsZd_Gc?t=4481,"Father, I used to fast for Pradosh. Once, I saw a very large divine serpent (Nag). In front of him, I was as small as an ant. His mouth was open very wide. A sadhu was standing next to me, and I was feeding the Nag Devata with my own hands, putting my hand inside his mouth to offer the prasad. The sadhu was encouraging me. It was a very divine place.","Look, mother. Lord Kalki, in his body, is both Balaram ji, who is Sheshnag, and Lord Vishnu. I have said before that Lord Sheshnag will carry out the destruction, while Lord Vishnu will protect the devotees. The Lord has come in one body. And in the stream of the Malika in Odisha, Lord Kalki has been described as Ananta and Sheshnag. That is why you had this darshan. It is a sign of the Kalki avatar."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",01:16:12,https://youtu.be/kRl3qsZd_Gc?t=4572,"Pandit ji, you said money will have no value. So, should we earn it for the long term or not?","As long as we are in this stream, we have to follow the world's situation. For now, money is necessary. But later, no matter how much you have, it will have no meaning. The richest people in the world will find their wealth of no use. But this doesn't mean you stop working. As long as you have the ability, you should work. We have not received any prohibition from the Lord. Follow the path of time."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",01:17:23,https://youtu.be/kRl3qsZd_Gc?t=4643,"Guruji, with things like cryptocurrency coming, can people suffer losses from it?","A time will come when whatever wealth one has, it will not be accounted for, and it will be very difficult to withdraw it. That time will come, but it is not now. It is after 5 years. This situation will not arise for at least 4-5 years. In between, there will be computer disruptions, again and again. But the time for the complete deactivation of computers has not yet come. So, for now, maintain it."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",01:18:27,https://youtu.be/kRl3qsZd_Gc?t=4707,"Guruji, you once said that the World War could happen between September 2024 and 2025. If the World War happens, and there is an official blackout, then the money in computers will be gone, right?","No, in the Armageddon that will happen... it won't be because of that. The solar tsunami is coming, right? When that hits, the computers will crash. The establishment of Dharma will happen in seven stages. So, keep watching with time, it will gradually increase. Yes, banks and all will be affected."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",01:19:49,https://youtu.be/kRl3qsZd_Gc?t=4789,"Pandit ji, I had a question. We do the Durga-Madhav stuti. I have a PDF with the Odia language and its Hindi translation. I only read the Hindi version. Is it okay if I don't read the Odia and only read the Hindi? Will the Lord still be pleased?","Look, the Lord is pleased by chanting his name. But what is written, it is a bhajan for the devotee's salvation. There is no issue with it. But the classical tradition says that the bhajan should be read in the stream in which it was written. According to classical tradition, the bhajan which is in Odia should be recited with the correct pronunciation."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",01:21:04,https://youtu.be/kRl3qsZd_Gc?t=4864,"Father, if one receives the 'Paduka Mantra' (mantra of the sandals), how does one perfect it? How to worship it? What are its rules?","Look, the Paduka Mantra will be given to the devotees, and it will be given by the grace of God. With it, one can fly in the sky and travel to any place in the universe with their physical body. This mantra is an integral part of Lord Kalki, and the Lord will give this mantra to those devotees who join the work of establishing Dharma. It will be received when the time comes. The devotees who will work for the establishment of Dharma in the universe will receive it, not everyone."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",01:23:13,https://youtu.be/kRl3qsZd_Gc?t=4993,"Pandit ji, 10 days ago, I had a dream that I can go anywhere with the speed of the mind. I received that power, and I was told to use it after 2 years, though I could test it now. I tested it and it worked. What does this mean?","You can go anywhere with the speed of mind. This means, son, with the speed of your mind, your divine body can go and see what is happening where. You will get all the news. You may not be able to act there, but you can see what is happening. This is the grace of the Lord, shown in a dream. If you stay in the stream of rules, in the coming time, you will get proof of this, and what you saw in the dream will become meaningful. Okay, son."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",01:25:50,https://youtu.be/kRl3qsZd_Gc?t=5150,"Father, I saw you in my house. I saw you in my home like a father, a guardian, eating in our house. When will you come to our house?","Listen, mother. In guru traditions, coming and going to devotees' houses happens. But secondly, the purity of your mind... look, God has given me the ability to tell you something. And so that your trust and faith in my words will increase, God made you have this vision. Because what I am saying is correct. And when the time comes, God will make it happen, mother. If the Lord's grace is there, I might come."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",01:27:30,https://youtu.be/kRl3qsZd_Gc?t=5250,"Father, about Mecca Medina, I have also heard that there is a Shivalinga there.","Makkeshwar Mahadev. Yes, we are talking about him. We offer countless salutations to Makkeshwar Mahadev in Mecca. And this is absolutely correct. There is a very detailed description which I do not want to reveal. It will happen in such a way that no one will know how. But when Mahadev reveals his full form there... Jai Shri Madhav."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",01:29:40,https://youtu.be/kRl3qsZd_Gc?t=5380,"I want to take my parents for the darshan of Jagannath Puri. After the darshan, I also have a desire for your darshan.","Look, the Puri temple is open now, son. If you want to have darshan, let us know beforehand, and we will arrange whatever is possible. And look, I am an ordinary person like you. I offer countless salutations to the devotees. I have no special qualification; I also desire your darshan. But still, have the darshan of Lord Jagannath, that is very good. But I will say this much: for the propagation of Sanatana Dharma, we need to work like a monkey army all over the universe. Taking that work forward is the most important thing. And when you find time to come for the Lord's darshan, talk to us beforehand. Whatever help is needed, we will be able to provide."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",01:30:53,https://youtu.be/kRl3qsZd_Gc?t=5453,"Pandit ji, I saw a YouTube video where a gentleman who describes the Malika in Odia said that Subhas Chandra Bose is still alive and is in Russia. And when Mughal rule comes here, he will bring the Russian army to India to free us. Is there anything like this in the Malika?","About this, I will not reveal everything. But I will say this much: about Russia bringing an army, that is not correct. The head of Russia will provide military aid to India. He will come to India and, along with the Indian army, will fight against foreigners. This is written. But what is written about Subhas Chandra Bose is a secret matter. I will not comment on it. People who want to increase their viewership publish such things. It is not at all necessary to say this. In time, everything will be revealed. (Follow-up: 'At least tell us if he is alive.') I will not say. This is a controversial topic. No decision has been reached on this because it is under God's control. No government can find a solution. So what is the point of telling? Whatever happens will be the Lord's will."
2022-02-03,"L44 नीम के पेड़ से निरंतर दूध निकलना, कलियुग अंत की प्रमुख सूचना।-- LIVE",01:34:34,https://youtu.be/kRl3qsZd_Gc?t=5674,"While reading the Ramayana... Lord Ram is an avatar of Lord Vishnu, and Lord Lakshman is an avatar of Sheshnag. So, what aspects or 'leela kalas' of the Lord are Lord Shatrughna and Lord Bharata?","Bharata is the Sudarshana Chakra of the Lord, and Shatrughna is his conch. Because it is written in the Ramcharitmanas, 'Ansa sahita manuja avataaraa...' Meaning, 'Taking our parts with us, we four brothers have incarnated.' Bharata is the Sudarshana Chakra, Shatrughna is the conch, Lakshman is Sheshnag, and the Lord himself is the full incarnation. Lord Ram told Hanuman ji, 'You are as dear to me as my brother Bharata.' This shows how much importance Lord Ram gave to Bharata."
2022-02-06,L45.2 आगे आने वाले भूकंप के बारे में भविष्य मालिका में क्या वर्णित है? -- LIVE,00:20,https://youtu.be/k40tqBa_ANg?t=20,"People ask, why are humans born? What is the purpose of human life?","In this world, human birth has only one purpose: to attain God. It is for the soul (Atma) to merge with the Supreme Soul (Paramatma) and to move beyond the cycle of life and death that humans wander through, so that they can reach Vaikuntha and Goloka. This is the greatest goal of human birth."
